,時間,本文
7507,2023-01-20 21:10:43+09:00,パイレーツオブカリビアンの時に40歳かージョニーデップ
7508,2023-01-20 21:10:43+09:00,"すごーく単純な棒線しか認識できないおさら氏、
映画（今パイレーツオブカリビアンが流れてますね
が画面の情報量多すぎて脳で処理できない、悲しい！"
7509,2023-01-20 21:10:42+09:00,"この海兵のムルロイ&amp;マートッグの少々おマヌケなコメディコンビも好き
まさか後々の作品まで登場するキャラになろうとは…
#パイレーツオブカリビアン https://t.co/9Fg1qML2bL"
7510,2023-01-20 21:10:40+09:00,"パイレーツオブカリビアンの続編、主人公変わるとか色々聞くけどやっぱジャックが主役のやつがみたい。
時系列的にかなり年いってるけど。"
7511,2023-01-20 21:10:40+09:00,パイレーツオブカリビアン何気にちゃんと見るの初めてだ……
7512,2023-01-20 21:10:39+09:00,"ジョニデかっこいい🥰💕💕💕
素敵ステキ👏👏👏🏴‍☠
#パイレーツオブカリビアン"
7513,2023-01-20 21:10:37+09:00,何回見てもパイレーツオブカリビアンは興奮する😤
7514,2023-01-20 21:10:37+09:00,パイレーツオブカリビアンやん
7515,2023-01-20 21:10:36+09:00,"『リトルパイレーツ
　〜こおりのどうくつ〜』

***
金ローは
#パイレーツオブカリビアン. ですね。

がっつり便乗投稿してみます。

#みんなで楽しむTwitter展覧会
#冬の創作クラスターフォロー祭り
#絵本　#芸術同盟 https://t.co/0CfgABXLvV"
7516,2023-01-20 21:10:35+09:00,"同業者の亡骸に敬意を払うジャック・スパロウかっこよすぎ
#金曜ロードショー 
#パイレーツオブカリビアン https://t.co/h0GBgGuugr"
7517,2023-01-20 21:10:34+09:00,"私の大好きな映画
・ハリーポッター
・パイレーツオブカリビアン
・ファンタスティック・ビースト
なんよ

最高"
7518,2023-01-20 21:10:34+09:00,パイレーツオブカリビアンってOSTが大優勝すぎるんだよな……
7519,2023-01-20 21:10:33+09:00,捧げ～、筒！ #金ロー #金曜ロードショー #パイレーツオブカリビアン
7520,2023-01-20 21:10:33+09:00,パイレーツオブカリビアン観ると海賊になりたくなりますね
7521,2023-01-20 21:10:33+09:00,"あああ
忘れていた
金ロー
こっちがオラの世界

こないだインパした時、カリブ休止で乗れなかったの悔やむ😭

#パイレーツオブカリビアン 
#カリブの海賊"
7522,2023-01-20 21:10:33+09:00,パイレーツオブカリビアンって改めていい曲ばっかだなーと思ったBGMオタク
7523,2023-01-20 21:10:32+09:00,"金曜ロードショーでパイレーツオブカリビアンやってるが、やっぱりカットされてるシーンが多いな。
#金曜ロードショー"
7524,2023-01-20 21:10:32+09:00,"#パイレーツオブカリビアン

カットされてんのかやっぱ"
7525,2023-01-20 21:10:32+09:00,"パイレーツオブカリビアン見ながら鍵盤暇潰し
https://t.co/FuO8oliye7"
7526,2023-01-20 21:10:32+09:00,"フゥーーージョニデだ！！！
ランドのカリブ早く乗りたいけど4月まで乗れないの悲しすぎる、、、、
#金ロー
#パイレーツオブカリビアン"
7527,2023-01-20 21:10:31+09:00,"RT @hamusandou: パイレーツ・オブ・カリビアンの第一作が20年前だという事実…Oh……( ﾟДﾟ)
#PSO2NGS
#パイレーツオブカリビアン https://t.co/wbUQtWFUr9"
7528,2023-01-20 21:10:31+09:00,"今日はベビ太とともにパイレーツオブカリビアン🏴‍☠️を観るの巻😌
#金曜ロードショー"
7529,2023-01-20 21:10:31+09:00,パイレーツオブカリビアン、いつも10分くらいで離脱してしまう…
7530,2023-01-20 21:10:30+09:00,"RT @takamoto76: 護衛艦たかもと
今週の動画アップ完了！

今回は広島県呉市の潜水艦丸見えスポット、アレイからすこじまをご紹介！
控えめに言って最高です。

今夜のライバルはパイレーツオブカリビアン！
海賊退治にかかれ！
乗組員総員集合～っ！
ヨーソロー！(￣^￣…"
7531,2023-01-20 21:10:30+09:00,"パイレーツオブカリビアンは良いよね〜！！
私の初めての洋画作品だから！！"
7532,2023-01-20 21:10:30+09:00,"ある意味口止め料かｗ
ほんで名前スミスかよｗ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #呪われた海賊たち #金曜ロードショー"
7533,2023-01-20 21:10:29+09:00,"パイレーツオブカリビアン観てる！
最高に大好き！！！

#パイレーツ・オブ・カリビアン"
7534,2023-01-20 21:10:29+09:00,パイレーツオブカリビアン一作目から20年経ってるのか
7535,2023-01-20 21:10:28+09:00,パイレーツオブカリビアン見てると初めてキングダムハーツ参戦した時の記憶が蘇る
7536,2023-01-20 21:10:28+09:00,パイレーツオブカリビアンみるとキンハやりたくなっちゃうんだよな
7537,2023-01-20 21:10:27+09:00,"ソード回すとこのNGシーン見すぎてokカットでも笑ってしまう
#パイレーツオブカリビアン"
7538,2023-01-20 21:10:27+09:00,"#金曜ロードショー 
1週間の疲れをパイレーツオブカリビアンを見て癒してます😆"
7539,2023-01-20 21:10:26+09:00,パイレーツオブカリビアン😊✨
7540,2023-01-20 21:10:26+09:00,"#パイレーツオブカリビアン 
おわかり？"
7541,2023-01-20 21:10:26+09:00,"えー‼️
パイレーツオブカリビアンやってんのー⁉️

私のジャックスパロウ😍
見るしかねー‼️
けど頭痛い😣"
7542,2023-01-20 21:10:26+09:00,パイレーツオブカリビアンは1作目が一番好き
7543,2023-01-20 21:10:25+09:00,"KINGDOM HEARTSで見たなぁ～この辺
#パイレーツオブカリビアン 
#金ロー"
7544,2023-01-20 21:10:24+09:00,大好きなパイレーツオブカリビアンまでに全部の家事を終わらせた‼️✨✨✨✨✨✨✨⚓
7545,2023-01-20 21:10:23+09:00,今夜の金ローはパイレーツオブカリビアンか。3週連続なのね。
7546,2023-01-20 21:10:22+09:00,"パイレーツオブカリビアンが大ヒットしたかつての大海賊時代。

当時の女子たちは、ジャック・スパロウ派、ウィル・ターナー派、ジェームズ・ノリントン派の3つの派閥に分かれ、クラスは混沌を極めていた。

 #パイレーツオブカリビアン 
 #金曜ロードショー"
7547,2023-01-20 21:10:21+09:00,"護衛艦たかもと
今週の動画アップ完了！

今回は広島県呉市の潜水艦丸見えスポット、アレイからすこじまをご紹介！
控えめに言って最高です。

今夜のライバルはパイレーツオブカリビアン！
海賊退治にかかれ！
乗組員総員集合～っ！
ヨーソロー！(￣^￣)ゞ
https://t.co/sYsokjHCk5 https://t.co/sseqKEzbR5"
7548,2023-01-20 21:10:21+09:00,"#パイレーツオブカリビアン🏴‍☠️
結構序盤からカットされてるー。
ウィルまだこの頃は青年って感じだね。
でもかっこいい！"
7549,2023-01-20 21:10:21+09:00,"そろそろシザーハンズとかも放送してくんねえかな
 #パイレーツオブカリビアン"
7550,2023-01-20 21:10:21+09:00,"20年前のキーラナイトレイ透明感が半端なくて美しすぎるしオーランドブルームは輝くばかりの美青年でびっくりする

呪われた海賊達、20年前……(自爆)
#パイレーツオブカリビアン"
7551,2023-01-20 21:10:21+09:00,"パイレーツの時代は
日本で言う丁度天下分け目の関ヶ原の戦いから江戸初期辺り

ジャックスパロウと徳川家康が同じ位のの時代に生きてたとか
歴史のロマンだよね〜👍

#パイレーツオブカリビアン 
#金曜ロードショー"
7552,2023-01-20 21:10:20+09:00,"RT @disneystudiojp: #パイレーツオブカリビアン
🌊3週連続放送🌊
日本テレビ系 #金曜ロードショー よる9時～

1/20『パイレーツ・オブ・カリビアン／呪われた海賊たち』
1/27『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』
2/3『パイレーツ…"
7553,2023-01-20 21:10:20+09:00,めっちゃ沈んでる　#金曜ロードショー #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン
7554,2023-01-20 21:10:20+09:00,"RT @disneystudiojp: 今夜（1/20）よる9時
日本テレビ系 #金曜ロードショー
にて放送📺

3週連続放送＜第1弾＞
『#パイレーツオブカリビアン
                          　／呪われた海賊たち』

魔の海を舞台に、運命が熱く交差す…"
7555,2023-01-20 21:10:20+09:00,"ジャックスパロウかっこいいなぁ〜
 #パイレーツオブカリビアン"
7556,2023-01-20 21:10:20+09:00,"この音楽は…タイタニックか〜
だと思ったらパイレーツオブカリビアンだった。
海水しかあってない…"
7557,2023-01-20 21:10:20+09:00,いいんかい #パイレーツオブカリビアン
7558,2023-01-20 21:10:19+09:00,パイレーツオブカリビアンとか20年前の作品だけあって皆バカ若いｗｗ
7559,2023-01-20 21:10:19+09:00,"パイレーツ観ます
3部作持ってるけどそれとこれとは別なので

#パイレーツオブカリビアン"
7560,2023-01-20 21:10:19+09:00,"パイレーツオブカリビアンやってるやん！
懐かしいぃぃ！"
7561,2023-01-20 21:10:18+09:00,仮眠取ろうと思ったらパイレーツオブカリビアンが始まったので寝られない😂
7562,2023-01-20 21:10:16+09:00,"パイレーツオブカリビアン英語音声にしてみた
初代は吹き替えした見たことなかったから新鮮"
7563,2023-01-20 21:10:15+09:00,パイレーツオブカリビアン続編以降は波の音が心地よくて寝てしまったのでリベンジしたい
7564,2023-01-20 21:10:15+09:00,"パイレーツオブカリビアン
一作目のメダル
ネックレス版を買ったなぁ、安いやつ。
もう新作出来ないのかなぁ、、、"
7565,2023-01-20 21:10:15+09:00,"この入船シーン好き
 #パイレーツオブカリビアン"
7566,2023-01-20 21:10:15+09:00,"船沈んでるのにかっこいいんだよな
 #パイレーツオブカリビアン 
 #パイレーツ・オブ・カリビアン"
7567,2023-01-20 21:10:15+09:00,"ああ何度観ても最高傑作…
#パイレーツオブカリビアン #piratesofcaribbean"
7568,2023-01-20 21:10:14+09:00,"#金曜ロードショー パイレーツオブカリビアん激アツ！！大学生の頃どハマりして、繰り返し見て英語のセリフまで覚えた懐かしい😆

#パイレーツオブカリビアン"
7569,2023-01-20 21:10:14+09:00,"堂々としとるwww
#パイレーツオブカリビアン 
 #呪われた海賊たち 
 #金曜ロードショー"
7570,2023-01-20 21:10:13+09:00,"いちごを食べながらパイレーツオブカリビアンみてる
平田さんの声好きー"
7571,2023-01-20 21:10:11+09:00,久しぶりの金ロー&amp;始めてのパイレーツオブカリビアン、楽しみ～😁✨✨
7572,2023-01-20 21:10:11+09:00,パイレーツオブカリビアン見てる。懐かしい!
7573,2023-01-20 21:10:10+09:00,"あーBGMヤバいかっこよすぎぃぃぃ
#パイレーツオブカリビアン"
7574,2023-01-20 21:10:09+09:00,パイレーツオブカリビアンってもう20年くらい経つんやな…
7575,2023-01-20 21:10:08+09:00,地上波パイレーツオブカリビアン1作目、ジョニデカッコいいなー！！
7576,2023-01-20 21:10:06+09:00,BGMが秀逸すぎる。 #パイレーツオブカリビアン #金曜ロードショー
7577,2023-01-20 21:10:06+09:00,"ええ！！？？ウィルの「ごきげんよう、エリザベス…」がカットされたーー！！！！？？？？
嘘やん、嘘やん！！！😭😭😭😭😭
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 
#金曜ロードショー"
7578,2023-01-20 21:10:05+09:00,オーランド・ブルーム本当に綺麗なお顔…キーラ・ナイトレイは意思強そうな感じがとても好き。ジャックスパロウはジョニー・デップはまり過ぎていて他の人じゃ考えられない。音楽も最高なんだよね… #パイレーツオブカリビアン
7579,2023-01-20 21:10:04+09:00,"RT @disneystudiojp: #パイレーツオブカリビアン
🌊3週連続放送🌊
日本テレビ系 #金曜ロードショー よる9時～

1/20『パイレーツ・オブ・カリビアン／呪われた海賊たち』
1/27『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』
2/3『パイレーツ…"
7580,2023-01-20 21:10:04+09:00,僕ちんとパイレーツオブカリビアン視聴中🏴‍☠️
7581,2023-01-20 21:10:03+09:00,"やっぱパイレーツオブカリビアンは名作よな(    ・ω・)

これ見てるとアサシンクリードブラックフラッグやりたくなるなぁ"
7582,2023-01-20 21:10:03+09:00,"平田スパロウかっこよーーー😍💕
#金ロー
#パイレーツオブカリビアン"
7583,2023-01-20 21:10:02+09:00,"今日の金ローはだっっいすきな
パイレーツオブカリビアン🤦🏼‍♀️🤍🤍"
7584,2023-01-20 21:10:02+09:00,毎日パイレーツオブカリビアン放送してくれたら私は21時までにご飯食べて風呂にも入れるのに…。
7585,2023-01-20 21:10:01+09:00,パイレーツオブカリビアン懐かしいわ
7586,2023-01-20 21:10:01+09:00,パイレーツオブカリビアンのBGM最高だな〜！サントラをMDに録音して聞いてたな🏴‍☠️
7587,2023-01-20 21:10:00+09:00,"RT @HuffPostJapan: 【探しながら見よう】
『#パイレーツオブカリビアン』に登場する“隠れミッキー”はいつ・どこに出る？

 #金ロー で今日から3週連続放送。それは、ほんの一瞬の出来事...

物語の序盤、大砲の「煙」のかたちに注目してみて！

もっと詳しくは…"
7588,2023-01-20 21:09:58+09:00,"おっ!!
今日はパイレーツオブカリビアンやってるのか!!　パラレルル～"
7589,2023-01-20 21:09:57+09:00,"RT @disneystudiojp: 今夜（1/20）よる9時
日本テレビ系 #金曜ロードショー
にて放送📺

3週連続放送＜第1弾＞
『#パイレーツオブカリビアン
                          　／呪われた海賊たち』

魔の海を舞台に、運命が熱く交差す…"
7590,2023-01-20 21:09:56+09:00,"私この映画を観て、この炭？豆炭入れてるトリガー式の湯たんぽの存在を知ったんだけど、みんな知らないって言う……美女と野獣のお城にも、飾ってあるのにナンデー？ 
#パイレーツオブカリビアン"
7591,2023-01-20 21:09:56+09:00,"若き日のオーランドブルーム、なんて美しいの…尊い…
パイレーツオブカリビアン、初期は特に好きだな〜"
7592,2023-01-20 21:09:56+09:00,"#パイレーツオブカリビアン

ほんとは字幕とご本人の声で観たいー！
けど、娘と一緒なので吹き替えです🥰"
7593,2023-01-20 21:09:55+09:00,"皆様顔面美しすぎ 
#パイレーツオブカリビアン 
#金曜ロードショー"
7594,2023-01-20 21:09:54+09:00,パイレーツオブカリビアンの音楽大好き 吹部でメドレーやれてよかったね
7595,2023-01-20 21:09:54+09:00,"呪われた海賊たちのキーラ・ナイトレイ、公開当時18歳です。
 #パイレーツオブカリビアン https://t.co/SJVwY73QRQ"
7596,2023-01-20 21:09:54+09:00,"パイレーツオブカリビアン、一度もみたことないけど今回見ようかなって思ったけど迷ってまた今度にしよ
ビデオたまってるし・・・"
7597,2023-01-20 21:09:53+09:00,"やっぱパイレーツ最高だな！！！😭
#パイレーツオブカリビアン"
7598,2023-01-20 21:09:53+09:00,"ジョニー・デップかっこよすぎる
#パイレーツオブカリビアン"
7599,2023-01-20 21:09:53+09:00,パイレーツオブカリビアン懐かし！
7600,2023-01-20 21:09:53+09:00,"#パイレーツオブカリビアン 
懐かしいね、何年前だろう"
7601,2023-01-20 21:09:52+09:00,"どんな話だったか全然覚えてないけど、ジャック・スパロウがめっちゃかっこよかった記憶はあるなw また好きになっちゃうんだろうなw
#パイレーツオブカリビアン 
#金曜ロードショー"
7602,2023-01-20 21:09:51+09:00,"@yutonhoiyaa はい☺️

なんかパイレーツオブカリビアン🏴‍☠️観てますけど、ごろごろ時間堪能します♪"
7603,2023-01-20 21:09:50+09:00,ギリギリセーフ #パイレーツオブカリビアン
7604,2023-01-20 21:09:49+09:00,"せ、潜水艇！？！

#パイレーツオブカリビアン
#呪われた海賊たち
#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン"
7605,2023-01-20 21:09:49+09:00,パイレーツオブカリビアン見ながらお絵描きするの
7606,2023-01-20 21:09:47+09:00,今日はパイレーツオブカリビアン。。平田さんかぁ
7607,2023-01-20 21:09:47+09:00,"パイレーツオブカリビアンのこのメインテーマはやっぱいつ聞いてもかっこいいな
また弾きたい"
7608,2023-01-20 21:09:47+09:00,"この曲聴くとディズニー行きたくなる←
#パイレーツオブカリビアン"
7609,2023-01-20 21:09:47+09:00,パイレーツオブカリビアンが20年前なの知って戦慄してる
7610,2023-01-20 21:09:45+09:00,パイレーツオブカリビアンを観ます
7611,2023-01-20 21:09:42+09:00,"沈んどる沈んどる
#パイレーツオブカリビアン"
7612,2023-01-20 21:09:42+09:00,"RT @ayaru49397559: そういえばこの作品のアイディア出しの最初の出発点はパイレーツ・オブ・カリビアンの一作目がヒントでした

死の島でジャックが月光に照らされるシーンにインスピレーションを受けてます

#パイレーツオブカリビアン 
#イラスト https://t…"
7613,2023-01-20 21:09:41+09:00,BGMは1・2作目が至高 #金曜ロードショー #パイレーツオブカリビアン
7614,2023-01-20 21:09:41+09:00,"パイレーツオブカリビアンの曲聴くと中学の時中耳炎になりながら演奏会でトランペット吹いたの思い出すわ〜w

もうどういう状態かわからない😂"
7615,2023-01-20 21:09:41+09:00,"ジョニデも奥さんとイザコザ起こさなきゃなぁ

ディオールのCM見る限り禊終わったっぽいけど（やっぱイケメン） #パイレーツオブカリビアン"
7616,2023-01-20 21:09:41+09:00,やったー！！パイレーツオブカリビアンだいすき！
7617,2023-01-20 21:09:41+09:00,"ワンピースのルフィも最初はこんな小さい船だったよなぁ
#パイレーツオブカリビアン"
7618,2023-01-20 21:09:41+09:00,あめいかくんは絶対パイレーツオブカリビアン好きだし、お兄ちゃんに隠れて見てる　カナちゃんはお兄ちゃんの解説付きで見てる
7619,2023-01-20 21:09:40+09:00,ジョニデはジャックスパロウが一番好き。 #パイレーツオブカリビアン
7620,2023-01-20 21:09:40+09:00,"#パイレーツオブカリビアン 
ぉ、ジャックスパロウことジョニーデップ！ゎら
ちなみに中の人ゎチョコレート工場のウィリーウォンカ役もやってたねw"
7621,2023-01-20 21:09:40+09:00,沈む！？ #パイレーツオブカリビアン
7622,2023-01-20 21:09:40+09:00,"RT @kinro_ntv: 視聴者リクエスト作品
｢パイレーツ･オブ･カリビアン/呪われた海賊たち｣
今夜9時

魅力あふれるヒーローとノンストップアクションで綴る大ヒットシリーズ第1作‼️《永遠の生命》という地獄を生きる海賊たち🏴‍☠️呪いの金貨に秘められたミステリー💥
#…"
7623,2023-01-20 21:09:40+09:00,"RT @hiyohiyohiyonn: 発表会で踊ってからずっと気になってたパイレーツオブカリビアン☠️
今テレビでやってるね～🎵
観たいけど明日、明後日のイベントの準備をしないといけないから我慢‼️
録画して今度観ることにします😊📺️✨ https://t.co/Ild98a…"
7624,2023-01-20 21:09:40+09:00,"やったー♪金曜ロードショーパイレーツオブカリビアンだ🙌
でも続編とっ散らかってるんだよなぁ初見と用語知らないと辛いのが残念な所だけど面白いから大好き👍 #金曜ロードショー #パイレーツオブカリビアン"
7625,2023-01-20 21:09:39+09:00,"この曲胸が苦しい。吹奏楽部出身
#パイレーツオブカリビアン"
7626,2023-01-20 21:09:39+09:00,パイレーツオブカリビアンやってんじゃん
7627,2023-01-20 21:09:38+09:00,当たり前なんだけどカットされてるのでジャックの登場シーンがダイジェストばりの切り替わり方で笑った(地上波の弊害) #パイレーツオブカリビアン
7628,2023-01-20 21:09:37+09:00,パイレーツオブカリビアン懐かしいッ…
7629,2023-01-20 21:09:37+09:00,"パイレーツ・オブ・カリビアンの
本編...今日、遂に初めて観る🤔

#パイレーツ・オブ・カリビアン
／#呪われた海賊たち
#パイレーツオブカリビアン
#金曜ロードショー https://t.co/2tVfsLVO6e"
7630,2023-01-20 21:09:37+09:00,"仕事のトラブルで頭が痛い。
でもビールを飲みながらパイレーツオブカリビアン観るの最高だな。"
7631,2023-01-20 21:09:36+09:00,パイレーツオブカリビアン最新作ずっと待ってる
7632,2023-01-20 21:09:34+09:00,"一作目は最高なのよね

#パイレーツオブカリビアン"
7633,2023-01-20 21:09:33+09:00,"今日１月２０日金曜日の夜
ごく普通小さい地球
鬼滅の刃おしゃべり禰󠄀豆子ぬいぐるみ様は、夜９時から
テレビ📺日本テレビ📺金曜ロードショー
パイレーツオブカリビアンを観ました。
#ごく普通 #小さい地球 #鬼滅の刃夢女子さんと繋がりたい #おしゃべり禰󠄀豆子 #ぬいぐるみの時間 #金曜ロードショー https://t.co/RWYS5dlf1I"
7634,2023-01-20 21:09:33+09:00,"劇場で、
このシーンでがっつりもってかれた
٩(♡ε♡ )۶　キャプテン・ジャック・スパロウ

＃パイレーツオブカリビアン
＃金ロー"
7635,2023-01-20 21:09:33+09:00,"パイレーツオブカリビアン
上映している時に観に行ったよ〜🎥"
7636,2023-01-20 21:09:31+09:00,"ジャックー！このシーンめっちゃ好き笑
#パイレーツオブカリビアン"
7637,2023-01-20 21:09:31+09:00,"(*ﾟДﾟ)ｵｫｫ...やっぱかっこいいね🤩

#パイレーツオブカリビアン 
#金曜ロードショー https://t.co/xYyR20anWN"
7638,2023-01-20 21:09:31+09:00,吹き替えでパイレーツオブカリビアン見るの初めて！！
7639,2023-01-20 21:09:30+09:00,ああああやっぱりパイレーツオブカリビアンの曲かっこいいいい #金曜ロードショー
7640,2023-01-20 21:09:30+09:00,パイレーツオブカリビアン最初の部分みるの初めてかな
7641,2023-01-20 21:09:30+09:00,パイレーツオブカリビアンの出演者の顔面偏差値高すぎるて🏴‍☠️
7642,2023-01-20 21:09:29+09:00,ジョニデきたな　#金曜ロードショー #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン
7643,2023-01-20 21:09:29+09:00,お！今日パイレーツオブカリビアンだ！
7644,2023-01-20 21:09:29+09:00,"キングダムh…やりたくn…

#金曜ロードショー
#パイレーツオブカリビアン"
7645,2023-01-20 21:09:28+09:00,"ん？パイレーツオブカリビアンやってるじゃん
これ１か？"
7646,2023-01-20 21:09:28+09:00,"金曜どｰろしょｰさん
 #パイレーツオブカリビアン 
 #パイレーツ・オブ・カリビアン 
お電子ピアノさんを
買ったけど、かたくて
握力19しかないから💦

今にも沈みそうに、なってる
耳コピなの🍀

 #新人Vtuber
#新人Vtuberお探しですか
#新人Vtuberを見つけ出せ
#Vtuber準備中最古参になってください https://t.co/QIyDOx6bIg"
7647,2023-01-20 21:09:27+09:00,パイレーツオブカリビアン見てるんだけど、曲めっちゃかっこいい
7648,2023-01-20 21:09:27+09:00,"#パイレーツオブカリビアン
#アナログイラスト

過去絵ですが

金曜ロードショー、うぇーい♪

ジャックーーー‼️ https://t.co/eWbd9D6ETy"
7649,2023-01-20 21:09:27+09:00,"今日の金ローは
『パイレーツオブカリビアン』
だー  ヽ( ・∀・)ﾉ"
7650,2023-01-20 21:09:26+09:00,"吊られている海賊の下の看板の文字は

「PIRATES YE BE WARNED」

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #金曜ロードショー"
7651,2023-01-20 21:09:25+09:00,"えええんここのジャックの登場シーンテンション上がるところなのにちょっとカットされた
#金曜ロードショー
#パイレーツオブカリビアン"
7652,2023-01-20 21:09:25+09:00,"リクエスト企画でパイレーツオブカリビアンって
わりと新しいとこチョイスして新鮮味ないよなあ…とか思ってたら
一作目の公開年が2003年で20年前！？って嫌な脂汗が出てきてしまった"
7653,2023-01-20 21:09:25+09:00,やっぱパイレーツオブカリビアンの曲って神様宿ってない？？？？いつ聞いても心躍るわ
7654,2023-01-20 21:09:23+09:00,"ジャックスパロウ出たー！
 #パイレーツオブカリビアン"
7655,2023-01-20 21:09:22+09:00,"RT @disneystudiojp: #パイレーツオブカリビアン
🌊3週連続放送🌊
日本テレビ系 #金曜ロードショー よる9時～

1/20『パイレーツ・オブ・カリビアン／呪われた海賊たち』
1/27『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』
2/3『パイレーツ…"
7656,2023-01-20 21:09:22+09:00,"おお！出ました！♥️🌟♪(´▽｀)
#ジョニー・デップ
#パイレーツオブカリビアン
#金曜ロードショー"
7657,2023-01-20 21:09:22+09:00,"音楽だけでテンションあがる！！
#パイレーツオブカリビアン"
7658,2023-01-20 21:09:22+09:00,パイレーツオブカリビアンめっっっちゃひさしぶりに観る
7659,2023-01-20 21:09:21+09:00,金曜ロードショー　パイレーツオブカリビアンやってるわね
7660,2023-01-20 21:09:20+09:00,"パイレーツオブカリビアン、何度見ても最初のスパロー船長の入港シーンでぜんぶ持っていかれるｗ
かっこよすぎだろうｗｗｗ"
7661,2023-01-20 21:09:20+09:00,"海賊はみんな縛り首
#パイレーツオブカリビアン"
7662,2023-01-20 21:09:18+09:00,"パイレーツオブカリビアンも楽しいですけどまずはこっちをいっぱい観て下さいね。
ぼくはパイレーツオブカリビアン観ますけど… https://t.co/TvxpqfLJiN"
7663,2023-01-20 21:09:18+09:00,"パイレーツオブカリビアンって20年前なの…
確かに思い出すわあの頃…ターナー派とスパロウ派の争いがあったのよ…
#金曜ロードショー 
#パイレーツオブカリビアン"
7664,2023-01-20 21:09:18+09:00,"RT @disneystudiojp: #パイレーツオブカリビアン
🌊3週連続放送🌊
日本テレビ系 #金曜ロードショー よる9時～

1/20『パイレーツ・オブ・カリビアン／呪われた海賊たち』
1/27『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』
2/3『パイレーツ…"
7665,2023-01-20 21:09:17+09:00,"パイレーツ見よ
ハンスジマー最高だよね

#金曜ロードショー 
#パイレーツオブカリビアン"
7666,2023-01-20 21:09:17+09:00,パイレーツオブカリビアン見始めてしまった📺お風呂まで終わらせておく予定が…残業め😂
7667,2023-01-20 21:09:17+09:00,"裏切り者の敵として登場し(1)ジャンプ方式で仲間になり(2)ギャグもこなせるバイプレイヤーになり(3)かと思えば足を失ってまた敵役？になり(4)人間味をみせて華々しく散る(5)

そんな男、バルボさんことバルボッサの活躍にご期待ください
因みにパイレーツオブカリビアンは6作目制作が予定されてます https://t.co/j99Li73zLL"
7668,2023-01-20 21:09:17+09:00,"この音楽聞くとランド行きたくなるー
#パイレーツオブカリビアン"
7669,2023-01-20 21:09:15+09:00,今日パイレーツオブカリビアンやん
7670,2023-01-20 21:09:15+09:00,パイレーツオブカリビアン、日本語吹き替えで見ると妙に登場人物のセリフがつらつらと感じられるな。早送りしてない？
7671,2023-01-20 21:09:15+09:00,"きゃー！
初回のパイレーツオブカリビアンやってるー！！

今日はこれを嗜みながらダラダラ過ごすぞー！♡😍♡"
7672,2023-01-20 21:09:14+09:00,見てます #パイレーツオブカリビアン
7673,2023-01-20 21:09:13+09:00,"ジャック初登場シーンの出落ち本当に最高だよなwww
未だにこれ超えない笑
#パイレーツオブカリビアン"
7674,2023-01-20 21:09:13+09:00,パイレーツオブカリビアンの音楽聞くだけでワクワクする
7675,2023-01-20 21:09:12+09:00,お酒飲んだしパイレーツオブカリビアン観ちゃおっかな
7676,2023-01-20 21:09:12+09:00,"ジャック•スパロウだ！
名前だけは知ってるぞ！！
#パイレーツオブカリビアン #呪われた海賊たち #金曜ロードショー"
7677,2023-01-20 21:09:11+09:00,"オーランド・ブルームもジョニーデップも若いしイケメンすぎる！！！
 #金曜ロードショー 
 #パイレーツオブカリビアン"
7678,2023-01-20 21:09:11+09:00,パイレーツオブカリビアンみるとみっきが、これに俺でてるよって言ってたの思い出す笑
7679,2023-01-20 21:09:10+09:00,パイレーツオブカリビアン見るために数ヵ月ぶりにテレビの電源つけた
7680,2023-01-20 21:09:09+09:00,パイレーツオブカリビアンのこの曲　デェ(大)好き
7681,2023-01-20 21:09:09+09:00,"えぇ〜！？

結構シーンカットしてるなぁ！！

 #パイレーツオブカリビアン #呪われた海賊たち"
7682,2023-01-20 21:09:09+09:00,"撮影時17歳でエリザベスを演じるなんてキーラ・ナイトレイはすごいよなぁ

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/FTODUjwlC4"
7683,2023-01-20 21:09:09+09:00,パイレーツオブカリビアン20年前！！！！！！！！！！映画館で見ました！！！！！！！！！
7684,2023-01-20 21:09:08+09:00,"はぁーーーーーーー！！！？ごきげんようエリザベスがカットされただと！！！？ありえん！！！
#金曜ロードショー 
#パイレーツオブカリビアン"
7685,2023-01-20 21:09:08+09:00,仰々しくショボい船 #金ロー #金曜ロードショー #パイレーツオブカリビアン
7686,2023-01-20 21:09:08+09:00,ジョニーデップのかっこよさよ😭(パイレーツオブカリビアン観てる)
7687,2023-01-20 21:09:07+09:00,"ホルンかっこいい〜〜✨✨
#パイレーツオブカリビアン"
